case_id,profile_code,relationship_id,relationship_family,relationship_type,source_record_id,target_record_id,directed,event_time,weight,supporting_record_ids_json,safe_summary,provenance,safe_attributes_json,snapshot_version
DOWNLINE,ADULT,REF-CB5B5236C2325ED603E9,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0015,PR-QUINCY-01,true,,,"[""COMMISSION-0015""]",COMMISSION-0015 references PR-QUINCY-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-87D4C893DC0FB62F30A6,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0015,SP-015,true,,,"[""COMMISSION-0015""]",COMMISSION-0015 references SP-015 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-2D035ECD3B82B803EBA9,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0016,PR-BRUNO-01,true,,,"[""COMMISSION-0016""]",COMMISSION-0016 references PR-BRUNO-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-3614A9E4A81ADA762FF8,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0016,SP-016,true,,,"[""COMMISSION-0016""]",COMMISSION-0016 references SP-016 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-EC2BFECA8CC9218CEF7B,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0017,PR-REX-01,true,,,"[""COMMISSION-0017""]",COMMISSION-0017 references PR-REX-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-90793EA06DE1D0CAA899,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0017,SP-017,true,,,"[""COMMISSION-0017""]",COMMISSION-0017 references SP-017 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-2C9121ACD065F8986F51,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0018,PR-CELESTE-01,true,,,"[""COMMISSION-0018""]",COMMISSION-0018 references PR-CELESTE-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-E15A3E71FF6505F44F1C,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0018,SP-018,true,,,"[""COMMISSION-0018""]",COMMISSION-0018 references SP-018 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-1B7296A283701992A780,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0019,PR-QUINCY-01,true,,,"[""COMMISSION-0019""]",COMMISSION-0019 references PR-QUINCY-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-F5F5FE1033F52DB81295,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0019,SP-019,true,,,"[""COMMISSION-0019""]",COMMISSION-0019 references SP-019 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-759F9A70B06B6FE29352,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0020,PR-BRUNO-01,true,,,"[""COMMISSION-0020""]",COMMISSION-0020 references PR-BRUNO-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-A9D53ED0B78BECF34F56,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0020,SP-020,true,,,"[""COMMISSION-0020""]",COMMISSION-0020 references SP-020 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-C63D9213CE9C44E4AA00,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0021,PR-REX-01,true,,,"[""COMMISSION-0021""]",COMMISSION-0021 references PR-REX-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-6B0ACDC943F242C484FC,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0021,SP-021,true,,,"[""COMMISSION-0021""]",COMMISSION-0021 references SP-021 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-56488A5FB3ECC87490CF,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0022,PR-CELESTE-01,true,,,"[""COMMISSION-0022""]",COMMISSION-0022 references PR-CELESTE-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-E25501AB0AD45A81EC9E,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0022,SP-022,true,,,"[""COMMISSION-0022""]",COMMISSION-0022 references SP-022 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-F128931FB46EF2FEB236,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0023,PR-QUINCY-01,true,,,"[""COMMISSION-0023""]",COMMISSION-0023 references PR-QUINCY-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-A62B73F07D7EFF5CBACC,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0023,SP-023,true,,,"[""COMMISSION-0023""]",COMMISSION-0023 references SP-023 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-7C095D851F29008734D3,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0024,PR-BRUNO-01,true,,,"[""COMMISSION-0024""]",COMMISSION-0024 references PR-BRUNO-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-1ECC882CFE217226FB56,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0024,SP-024,true,,,"[""COMMISSION-0024""]",COMMISSION-0024 references SP-024 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-0328C719755E74A75F83,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0025,PR-REX-01,true,,,"[""COMMISSION-0025""]",COMMISSION-0025 references PR-REX-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-EC75D6840F7E580F8C7F,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0025,SP-025,true,,,"[""COMMISSION-0025""]",COMMISSION-0025 references SP-025 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-51452F879287703A9DCC,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0026,PR-CELESTE-01,true,,,"[""COMMISSION-0026""]",COMMISSION-0026 references PR-CELESTE-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-3E6AA67835083ABEA811,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0026,SP-026,true,,,"[""COMMISSION-0026""]",COMMISSION-0026 references SP-026 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-7D7D7DE4E8F636070099,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0027,PR-QUINCY-01,true,,,"[""COMMISSION-0027""]",COMMISSION-0027 references PR-QUINCY-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-69DB14D73D4079FAE943,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0027,SP-027,true,,,"[""COMMISSION-0027""]",COMMISSION-0027 references SP-027 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-FD71DC4204E35089FD86,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0028,PR-BRUNO-01,true,,,"[""COMMISSION-0028""]",COMMISSION-0028 references PR-BRUNO-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-1EE8824866BEF224ECFE,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0028,SP-028,true,,,"[""COMMISSION-0028""]",COMMISSION-0028 references SP-028 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-428F93ADA67EA1E4453C,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0029,PR-REX-01,true,,,"[""COMMISSION-0029""]",COMMISSION-0029 references PR-REX-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-E809E681BF359C5632EE,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0029,SP-029,true,,,"[""COMMISSION-0029""]",COMMISSION-0029 references SP-029 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-6BBDD0E9832629877B02,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0030,PR-CELESTE-01,true,,,"[""COMMISSION-0030""]",COMMISSION-0030 references PR-CELESTE-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-BABB278A50BEB7BF015D,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0030,SP-030,true,,,"[""COMMISSION-0030""]",COMMISSION-0030 references SP-030 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-C46291AD7433494C05B0,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0031,PR-QUINCY-01,true,,,"[""COMMISSION-0031""]",COMMISSION-0031 references PR-QUINCY-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-603CE4861D64B576CD04,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0031,SP-031,true,,,"[""COMMISSION-0031""]",COMMISSION-0031 references SP-031 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-F012151C4B996066E45A,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0032,PR-BRUNO-01,true,,,"[""COMMISSION-0032""]",COMMISSION-0032 references PR-BRUNO-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-A3A891BCF325909FAC5E,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0032,SP-032,true,,,"[""COMMISSION-0032""]",COMMISSION-0032 references SP-032 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-CA2DA4488C67E7BA59DB,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0033,PR-REX-01,true,,,"[""COMMISSION-0033""]",COMMISSION-0033 references PR-REX-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-C3B31D70C42197D50D19,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0033,SP-033,true,,,"[""COMMISSION-0033""]",COMMISSION-0033 references SP-033 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-F0CDB13773DC4E1642E4,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0034,PR-CELESTE-01,true,,,"[""COMMISSION-0034""]",COMMISSION-0034 references PR-CELESTE-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-880913D57CB424ABE178,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0034,SP-034,true,,,"[""COMMISSION-0034""]",COMMISSION-0034 references SP-034 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-A897F87F03ED3A7DC386,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0035,PR-QUINCY-01,true,,,"[""COMMISSION-0035""]",COMMISSION-0035 references PR-QUINCY-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-C5DD079FFBA502867090,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0035,SP-035,true,,,"[""COMMISSION-0035""]",COMMISSION-0035 references SP-035 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-3B8FCA036E2A50D81384,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0036,PR-BRUNO-01,true,,,"[""COMMISSION-0036""]",COMMISSION-0036 references PR-BRUNO-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-3386BE664E54F2AF581D,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0036,SP-036,true,,,"[""COMMISSION-0036""]",COMMISSION-0036 references SP-036 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-95A93A17B2BAE6764E43,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_PERSON_RECORD_ID,COMMISSION-0037,PR-REX-01,true,,,"[""COMMISSION-0037""]",COMMISSION-0037 references PR-REX-01 through beneficiary_person_record_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""beneficiary_person_record_id""}",2026.07.18.1
DOWNLINE,ADULT,REF-61E86F32D5C85B1BC7E1,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,COMMISSION-0037,SP-037,true,,,"[""COMMISSION-0037""]",COMMISSION-0037 references SP-037 through related_object_id.,genie/adult/commissions.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
